"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","CLEVELAND, OH"
"Lat (deg N):","41.4"
"Long (deg W):","81.85"
"Elev (m):","245"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","7","1","0","0","-8.3","4.1","0","-8.3","0","0"
"1","7","2","0","0","-8.3","2.6","0","-8.3","0","0"
"1","7","3","0","0","-8.3","3.6","0","-8.3","0","0"
"1","7","4","0","0","-8.9","3.1","0","-8.9","0","0"
"1","7","5","0","0","-8.9","3.6","0","-8.9","0","0"
"1","7","6","0","0","-8.9","3.1","0","-8.9","0","0"
"1","7","7","0","0","-8.9","4.6","0","-8.9","0","0"
"1","7","8","14","22","-8.9","4.6","25.911","-9.956","100.646","76.531"
"1","7","9","81","95","-9.4","5.2","147.369","-7.984","575.311","541.292"
"1","7","10","304","155","-8.9","5.2","369.029","-3.019","1417.089","1360.785"
"1","7","11","134","204","-8.9","6.7","327.226","-4.33","1275.799","1223.657"
"1","7","12","119","146","-8.9","7.2","248.76","-5.831","976.18","932.301"
"1","7","13","68","170","-8.9","5.2","229.909","-5.536","901.956","860.006"
"1","7","14","1","197","-9.4","5.2","211.833","-6.415","836.241","795.959"
"1","7","15","106","95","-8.9","4.6","159.79","-6.775","619.507","584.468"
"1","7","16","25","26","-9.4","5.7","33.583","-9.943","129.215","104.557"
"1","7","17","0","2","-9.4","4.6","1.94","-10.89","7.798","0"
"1","7","18","0","0","-10","3.6","0","-10","0","0"
"1","7","19","0","0","-9.4","6.2","0","-9.4","0","0"
"1","7","20","0","0","-11.1","4.1","0","-11.1","0","0"
"1","7","21","0","0","-11.7","3.6","0","-11.7","0","0"
"1","7","22","0","0","-11.7","2.6","0","-11.7","0","0"
"1","7","23","0","0","-12.8","2.6","0","-12.8","0","0"
"1","8","0","0","0","-14.4","2.1","0","-14.4","0","0"
"1","8","1","0","0","-15","2.1","0","-15","0","0"
"1","8","2","0","0","-16.7","3.1","0","-16.7","0","0"
"1","8","3","0","0","-16.7","3.1","0","-16.7","0","0"
"1","8","4","0","0","-16.7","2.6","0","-16.7","0","0"
"1","8","5","0","0","-16.7","1.5","0","-16.7","0","0"
"1","8","6","0","0","-17.2","3.1","0","-17.2","0","0"
"1","8","7","2","1","-17.8","3.1","1.337","-19.773","5.04","0"
"1","8","8","232","28","-16.7","4.1","111.139","-15.923","402.719","372.523"
"1","8","9","597","55","-12.8","3.1","354.833","-5.444","1320.741","1267.293"
"1","8","10","583","97","-9.4","4.6","480.882","-0.361","1814.479","1745.556"
"1","8","11","704","85","-8.3","2.1","605.669","8.188","2223.254","2139.948"
"1","8","12","615","128","-7.2","5.2","614.862","4.136","2305.125","2218.767"
"1","8","13","603","116","-7.2","4.1","576.738","5.157","2148.614","2068.041"
"1","8","14","660","84","-6.7","4.1","523.71","4.411","1938.395","1865.263"
"1","8","15","483","79","-7.2","5.2","339.618","-1.284","1258.563","1206.917"
"1","8","16","299","32","-7.8","4.1","142.88","-5.601","500.521","468.189"
"1","8","17","12","1","-8.9","5.2","3.332","-10.076","10.312","0"
"1","8","18","0","0","-10","2.1","0","-10","0","0"
"1","8","19","0","0","-9.4","4.1","0","-9.4","0","0"
"1","8","20","0","0","-10.6","5.7","0","-10.6","0","0"
"1","8","21","0","0","-11.1","3.6","0","-11.1","0","0"
"1","8","22","0","0","-10.6","4.1","0","-10.6","0","0"
"1","8","23","0","0","-10.6","4.6","0","-10.6","0","0"
"1","9","0","0","0","-10","5.2","0","-10","0","0"
"1","9","1","0","0","-10","5.2","0","-10","0","0"
"1","9","2","0","0","-10","4.6","0","-10","0","0"
"1","9","3","0","0","-9.4","5.2","0","-9.4","0","0"
"1","9","4","0","0","-9.4","5.2","0","-9.4","0","0"
"1","9","5","0","0","-8.3","6.7","0","-8.3","0","0"
"1","9","6","0","0","-7.2","7.2","0","-7.2","0","0"
"1","9","7","4","1","-7.2","6.7","1.702","-8.406","5.763","0"
"1","9","8","327","25","-6.7","6.7","134.634","-5.718","458.104","426.708"
"1","9","9","650","45","-5","7.7","365.488","-0.485","1328.463","1274.789"
"1","9","10","776","58","-2.2","8.8","550.021","4.684","2024.813","1948.667"
"1","9","11","843","67","-1.1","9.3","678.619","7.394","2497.98","2404.207"
"1","9","12","770","93","1.1","10.3","688.729","9.239","2523.679","2428.894"
"1","9","13","701","100","2.8","10.8","628.776","9.963","2292.958","2207.057"
"1","9","14","578","91","3.3","10.3","482.306","8.835","1753.384","1686.489"
"1","9","15","529","63","3.3","11.8","346.177","6.685","1236.747","1185.725"
"1","9","16","312","32","2.8","10.8","147.682","3.917","496.924","464.672"
"1","9","17","6","3","2.2","10.3","4.094","1.437","14.196","0"
"1","9","18","0","0","2.2","10.3","0","2.2","0","0"
"1","9","19","0","0","2.2","11.3","0","2.2","0","0"
"1","9","20","0","0","2.2","10.8","0","2.2","0","0"
"1","9","21","0","0","2.2","10.3","0","2.2","0","0"
"1","9","22","0","0","1.7","10.8","0","1.7","0","0"
"1","9","23","0","0","1.1","8.2","0","1.1","0","0"
"1","10","0","0","0","0.6","8.2","0","0.6","0","0"
"1","10","1","0","0","0","7.2","0","0","0","0"
"1","10","2","0","0","0","6.7","0","0","0","0"
"1","10","3","0","0","0","6.7","0","0","0","0"
"1","10","4","0","0","-0.6","5.2","0","-0.6","0","0"
"1","10","5","0","0","-1.1","4.6","0","-1.1","0","0"
"1","10","6","0","0","-0.6","4.6","0","-0.6","0","0"
"1","10","7","0","0","-0.6","3.6","0","-0.6","0","0"
"1","10","8","5","36","0","3.6","39.872","-0.888","152.77","127.66"
"1","10","9","7","91","0","4.1","96.449","0.53","369.09","339.609"
"1","10","10","3","140","0.6","4.6","144.622","2.209","550.604","517.147"
"1","10","11","5","190","0.6","4.1","199.54","3.642","755.144","716.87"
"1","10","12","7","201","0.6","4.6","212.073","3.799","802.031","762.603"
"1","10","13","5","221","0.6","5.2","235.757","4.035","890.753","849.09"
"1","10","14","4","172","0","4.1","181.848","2.846","690.472","653.76"
"1","10","15","1","114","-0.6","4.1","119.618","0.75","458.278","426.879"
"1","10","16","0","47","-1.1","3.1","49.867","-1.459","192.877","166.987"
"1","10","17","0","5","-1.1","1.5","4.849","-3.249","18.896","0"
"1","10","18","0","0","-1.1","1.5","0","-1.1","0","0"
"1","10","19","0","0","-1.1","2.6","0","-1.1","0","0"
"1","10","20","0","0","-1.1","0","0","-1.1","0","0"
"1","10","21","0","0","-1.7","2.1","0","-1.7","0","0"
"1","10","22","0","0","-1.7","1.5","0","-1.7","0","0"
"1","10","23","0","0","-1.7","3.1","0","-1.7","0","0"
"1","11","0","0","0","-2.2","3.6","0","-2.2","0","0"
"1","11","1","0","0","-3.3","3.1","0","-3.3","0","0"
"1","11","2","0","0","-3.3","3.1","0","-3.3","0","0"
"1","11","3","0","0","-5","2.6","0","-5","0","0"
"1","11","4","0","0","-5","3.6","0","-5","0","0"
"1","11","5","0","0","-3.3","3.6","0","-3.3","0","0"
"1","11","6","0","0","-3.3","4.1","0","-3.3","0","0"
"1","11","7","4","2","-3.9","4.6","2.666","-5.425","9.483","0"
"1","11","8","164","33","-3.3","5.2","96.867","-2.891","341.256","312.36"
"1","11","9","327","92","-1.7","5.2","270.086","2.205","989.266","945.043"
"1","11","10","16","138","0.6","7.2","150.051","2.08","570.79","536.874"
"1","11","11","470","151","1.7","6.2","517.207","9.565","1892.182","1820.635"
"1","11","12","673","104","3.3","6.7","633.416","13.14","2282.799","2197.279"
"1","11","13","689","94","4.4","6.7","616.137","14.094","2206.715","2124.018"
"1","11","14","686","91","5","7.7","552.734","12.86","1973.829","1899.469"
"1","11","15","680","40","5","6.7","393.757","10.934","1374.205","1319.182"
"1","11","16","477","24","3.9","7.2","190.215","6.158","620.489","585.427"
"1","11","17","42","4","2.8","5.2","12.223","1.897","36.505","13.581"
"1","11","18","0","0","2.8","5.7","0","2.8","0","0"
"1","11","19","0","0","2.8","6.7","0","2.8","0","0"
"1","11","20","0","0","3.3","7.2","0","3.3","0","0"
"1","11","21","0","0","2.8","7.2","0","2.8","0","0"
"1","11","22","0","0","2.8","8.2","0","2.8","0","0"
"1","11","23","0","0","3.3","7.2","0","3.3","0","0"
"1","12","0","0","0","3.9","7.7","0","3.9","0","0"
"1","12","1","0","0","4.4","10.3","0","4.4","0","0"
"1","12","2","0","0","4.4","10.3","0","4.4","0","0"
"1","12","3","0","0","4.4","11.3","0","4.4","0","0"
"1","12","4","0","0","3.9","11.8","0","3.9","0","0"
"1","12","5","0","0","3.9","12.4","0","3.9","0","0"
"1","12","6","0","0","3.3","11.8","0","3.3","0","0"
"1","12","7","1","0","2.8","11.3","0.181","1.96","0.447","0"
"1","12","8","161","31","3.3","7.7","93.247","3.604","318.981","290.548"
"1","12","9","481","63","4.4","8.8","310.762","7.787","1099.096","1051.919"
"1","12","10","635","84","4.4","8.2","499.741","10.887","1795.543","1727.252"
"1","12","11","421","155","4.4","11.3","488.138","9.585","1786.602","1718.609"
"1","12","12","1","158","3.9","10.3","158.705","5.293","596.486","561.98"
"1","12","13","4","130","2.8","8.2","130.92","3.778","495.159","462.947"
"1","12","14","7","161","3.3","9.3","170.12","4.701","640.667","605.133"
"1","12","15","1","92","2.8","12.9","92.986","3.104","352.686","323.55"
"1","12","16","0","32","2.2","8.2","30.753","1.663","117.394","92.961"
"1","12","17","0","2","1.7","7.2","1.94","0.597","7.438","0"
"1","12","18","0","0","1.7","7.2","0","1.7","0","0"
"1","12","19","0","0","1.1","7.2","0","1.1","0","0"
"1","12","20","0","0","0","6.7","0","0","0","0"
"1","12","21","0","0","0","7.2","0","0","0","0"
"1","12","22","0","0","-0.6","5.7","0","-0.6","0","0"
"1","12","23","0","0","-1.7","6.2","0","-1.7","0","0"
"1","13","0","0","0","-3.9","7.7","0","-3.9","0","0"
"1","13","1","0","0","-4.4","6.2","0","-4.4","0","0"
"1","13","2","0","0","-5.6","5.7","0","-5.6","0","0"
"1","13","3","0","0","-5.6","5.2","0","-5.6","0","0"
"1","13","4","0","0","-5.6","9.3","0","-5.6","0","0"
"1","13","5","0","0","-6.1","7.7","0","-6.1","0","0"
"1","13","6","0","0","-6.7","10.3","0","-6.7","0","0"
"1","13","7","0","2","-6.7","12.4","1.94","-7.479","7.691","0"
"1","13","8","1","29","-7.2","9.8","29.085","-7.774","115.243","90.851"
"1","13","9","2","92","-7.2","9.8","94.911","-6.912","375.216","345.605"
"1","13","10","44","179","-7.2","9.3","225.849","-5.115","884.116","842.622"
"1","13","11","23","149","-7.2","7.7","165.082","-5.627","648.805","613.08"
"1","13","12","5","171","-7.8","7.2","175.928","-6.042","693.35","656.569"
"1","13","13","3","181","-7.8","7.2","186.591","-5.863","734.88","697.1"
"1","13","14","1","111","-7.8","6.2","109.871","-6.969","434.691","403.806"
"1","13","15","5","82","-7.8","5.7","83.532","-7.503","330.703","302.027"
"1","13","16","2","45","-8.3","5.2","46.788","-8.733","186.065","160.308"
"1","13","17","0","2","-8.3","5.2","1.94","-9.657","7.759","0"
"1","13","18","0","0","-8.9","4.1","0","-8.9","0","0"
"1","13","19","0","0","-8.9","6.7","0","-8.9","0","0"
"1","13","20","0","0","-10.6","3.1","0","-10.6","0","0"
"1","13","21","0","0","-10.6","4.1","0","-10.6","0","0"
"1","13","22","0","0","-10.6","3.6","0","-10.6","0","0"
"1","13","23","0","0","-10.6","4.1","0","-10.6","0","0"
"1","14","0","0","0","-10.6","4.6","0","-10.6","0","0"
"1","14","1","0","0","-10.6","4.6","0","-10.6","0","0"
"1","14","2","0","0","-11.1","3.6","0","-11.1","0","0"
"1","14","3","0","0","-10.6","3.6","0","-10.6","0","0"
"1","14","4","0","0","-10.6","3.1","0","-10.6","0","0"
"1","14","5","0","0","-10.6","2.6","0","-10.6","0","0"
"1","14","6","0","0","-10.6","2.6","0","-10.6","0","0"
"1","14","7","0","1","-10","3.6","0.97","-11.838","3.914","0"
"1","14","8","1","37","-9.4","3.1","39.418","-10.397","157.931","132.722"
"1","14","9","1","130","-8.3","4.6","141.7","-6.875","560.351","526.672"
"1","14","10","1","183","-7.8","2.6","193.819","-4.247","758.327","719.976"
"1","14","11","1","238","-6.7","2.6","253.146","-1.412","978.888","934.938"
"1","14","12","1","249","-6.7","1.5","263.506","0.243","1011.906","967.082"
"1","14","13","1","233","-5.6","3.1","245.968","-0.625","948.003","904.862"
"1","14","14","1","199","-5.6","4.1","211.242","-2.09","819.141","779.287"
"1","14","15","0","134","-6.1","3.1","142.335","-3.868","556.066","522.485"
"1","14","16","1","51","-6.7","4.1","53.797","-6.91","212.618","186.339"
"1","14","17","0","6","-7.8","4.1","5.819","-9.271","23.242","0.559"
"1","14","18","0","0","-7.8","4.6","0","-7.8","0","0"
"1","14","19","0","0","-7.8","3.1","0","-7.8","0","0"
"1","14","20","0","0","-7.8","5.2","0","-7.8","0","0"
"1","14","21","0","0","-8.9","6.2","0","-8.9","0","0"
"1","14","22","0","0","-10.6","5.2","0","-10.6","0","0"
"1","14","23","0","0","-12.2","3.6","0","-12.2","0","0"
"1","15","0","0","0","-12.2","2.1","0","-12.2","0","0"
"1","15","1","0","0","-12.8","1.5","0","-12.8","0","0"
"1","15","2","0","0","-13.9","0","0","-13.9","0","0"
"1","15","3","0","0","-15.6","2.6","0","-15.6","0","0"
"1","15","4","0","0","-16.7","2.6","0","-16.7","0","0"
"1","15","5","0","0","-16.7","2.6","0","-16.7","0","0"
"1","15","6","0","0","-16.1","3.1","0","-16.1","0","0"
"1","15","7","15","2","-15.6","3.6","4.621","-17.328","15.126","0"
"1","15","8","345","25","-13.3","5.2","139.364","-12.068","485.232","453.24"
"1","15","9","695","42","-11.1","5.7","384.874","-5.271","1426.946","1370.345"
"1","15","10","219","166","-8.3","5.7","323.309","-3.244","1246.312","1195.017"
"1","15","11","116","222","-7.2","6.7","327.227","-2.679","1268.099","1216.179"
"1","15","12","391","171","-6.1","5.7","502.228","2.136","1903.229","1831.304"
"1","15","13","198","244","-5.6","5.7","423.807","1.457","1613.135","1550.773"
"1","15","14","209","211","-5.6","8.8","378.239","-1.068","1449.574","1392.289"
"1","15","15","473","92","-4.4","7.7","356.569","0.212","1320.954","1267.5"
"1","15","16","130","57","-4.4","8.2","116.286","-3.486","428.261","397.515"
"1","15","17","23","8","-5.6","5.7","12.382","-6.591","43.192","20.145"
"1","15","18","0","0","-6.1","5.2","0","-6.1","0","0"
"1","15","19","0","0","-6.7","4.1","0","-6.7","0","0"
"1","15","20","0","0","-6.1","4.1","0","-6.1","0","0"
"1","15","21","0","0","-4.4","4.6","0","-4.4","0","0"
"1","15","22","0","0","-4.4","4.1","0","-4.4","0","0"
"1","15","23","0","0","-5","4.1","0","-5","0","0"
"1","16","0","0","0","-5.6","4.1","0","-5.6","0","0"
"1","16","1","0","0","-6.7","3.6","0","-6.7","0","0"
"1","16","2","0","0","-6.7","3.6","0","-6.7","0","0"
"1","16","3","0","0","-6.7","3.1","0","-6.7","0","0"
"1","16","4","0","0","-6.7","3.1","0","-6.7","0","0"
"1","16","5","0","0","-6.7","3.1","0","-6.7","0","0"
"1","16","6","0","0","-6.7","2.6","0","-6.7","0","0"
"1","16","7","17","2","-7.2","3.1","4.967","-9.036","15.507","0"
"1","16","8","428","22","-5.6","4.1","157.384","-3.807","521.585","488.782"
"1","16","9","717","38","-2.8","3.1","387.657","5.349","1372.772","1317.792"
"1","16","10","830","49","0","3.6","573.119","12.553","2039.396","1962.736"
"1","16","11","876","57","2.8","2.1","693.075","21.46","2397.02","2307.168"
"1","16","12","891","59","4.4","5.2","738.926","18.259","2601.377","2503.499"
"1","16","13","874","61","5.6","3.6","709.196","21.913","2450.936","2359.001"
"1","16","14","686","87","6.7","5.7","556.908","16.514","1959.303","1885.447"
"1","16","15","381","97","7.2","6.2","316.948","12.145","1119.497","1071.761"
"1","16","16","196","55","5.6","5.2","135.363","7.293","468.21","436.592"
"1","16","17","33","9","5","6.2","15.38","4.165","50.239","27.062"
"1","16","18","0","0","5.6","6.7","0","5.6","0","0"
"1","16","19","0","0","6.7","7.2","0","6.7","0","0"
"1","16","20","0","0","6.7","7.7","0","6.7","0","0"
"1","16","21","0","0","6.1","6.7","0","6.1","0","0"
"1","16","22","0","0","6.7","10.3","0","6.7","0","0"
"1","16","23","0","0","7.8","9.3","0","7.8","0","0"
"1","17","0","0","0","6.7","7.7","0","6.7","0","0"
"1","17","1","0","0","6.1","7.2","0","6.1","0","0"
"1","17","2","0","0","6.7","6.7","0","6.7","0","0"
"1","17","3","0","0","6.7","6.7","0","6.7","0","0"
"1","17","4","0","0","7.2","6.7","0","7.2","0","0"
"1","17","5","0","0","7.2","6.7","0","7.2","0","0"
"1","17","6","0","0","7.8","7.7","0","7.8","0","0"
"1","17","7","0","0","8.3","8.2","0","8.3","0","0"
"1","17","8","5","23","7.2","7.7","23.231","6.464","85.837","62"
"1","17","9","4","47","6.1","6.2","46.474","5.67","173.928","148.408"
"1","17","10","4","90","5.6","5.7","89.527","5.96","335.299","306.528"
"1","17","11","3","126","6.1","6.2","125.759","7.13","468.847","437.216"
"1","17","12","5","125","6.7","6.7","125.721","7.725","467.471","435.87"
"1","17","13","0","212","6.7","6.7","219.209","9.272","809.822","770.2"
"1","17","14","4","169","7.2","7.2","176.177","9.076","651.211","615.43"
"1","17","15","1","117","7.2","6.7","120.875","8.206","448.533","417.347"
"1","17","16","1","53","6.7","5.2","55.181","6.542","206.108","179.958"
"1","17","17","0","7","6.7","5.2","6.789","5.503","25.494","2.77"
"1","17","18","0","0","6.7","6.2","0","6.7","0","0"
"1","17","19","0","0","6.7","6.2","0","6.7","0","0"
"1","17","20","0","0","6.7","6.2","0","6.7","0","0"
"1","17","21","0","0","5.6","5.7","0","5.6","0","0"
"1","17","22","0","0","6.7","5.7","0","6.7","0","0"
"1","17","23","0","0","6.1","4.1","0","6.1","0","0"
"1","18","0","0","0","5.6","5.2","0","5.6","0","0"
"1","18","1","0","0","6.7","7.2","0","6.7","0","0"
"1","18","2","0","0","7.2","7.7","0","7.2","0","0"
"1","18","3","0","0","7.2","6.2","0","7.2","0","0"
"1","18","4","0","0","6.1","4.6","0","6.1","0","0"
"1","18","5","0","0","6.1","4.6","0","6.1","0","0"
"1","18","6","0","0","6.7","5.2","0","6.7","0","0"
"1","18","7","3","2","6.7","5.2","2.47","5.343","8.565","0"
"1","18","8","6","21","7.8","5.7","21.951","6.879","80.697","56.955"
"1","18","9","259","93","8.9","6.7","233.426","11.605","824.284","784.302"
"1","18","10","154","171","10","7.2","289.629","13.708","1040.583","994.992"
"1","18","11","490","102","11.7","6.2","484.564","19.245","1697.231","1632.172"
"1","18","12","237","197","11.7","7.2","409.316","17.577","1451.749","1394.397"
"1","18","13","20","184","10.6","6.7","201.246","13.23","730.031","692.369"
"1","18","14","2","172","10.6","6.2","178.079","12.715","647.866","612.163"
"1","18","15","6","101","11.1","4.6","104.581","12.11","380.99","351.257"
"1","18","16","68","59","10.6","5.7","93.107","11.148","328.985","300.345"
"1","18","17","0","9","10.6","5.2","8.729","9.538","32.209","9.362"
"1","18","18","0","0","10","3.6","0","10","0","0"
"1","18","19","0","0","10","2.6","0","10","0","0"
"1","18","20","0","0","9.4","4.1","0","9.4","0","0"
"1","18","21","0","0","9.4","5.2","0","9.4","0","0"
"1","18","22","0","0","8.9","4.6","0","8.9","0","0"
"1","18","23","0","0","8.3","5.2","0","8.3","0","0"
"1","19","0","0","0","8.9","1.5","0","8.9","0","0"
"1","19","1","0","0","8.3","1.5","0","8.3","0","0"
"1","19","2","0","0","7.8","0","0","7.8","0","0"
"1","19","3","0","0","7.8","3.6","0","7.8","0","0"
"1","19","4","0","0","8.9","3.1","0","8.9","0","0"
"1","19","5","0","0","7.8","2.1","0","7.8","0","0"
"1","19","6","0","0","8.3","2.1","0","8.3","0","0"
"1","19","7","0","1","7.8","2.1","0.97","5.732","3.638","0"
"1","19","8","1","18","4.4","4.1","17.338","3.119","65.566","42.106"
"1","19","9","5","67","2.8","4.6","67.414","2.67","255.658","228.519"
"1","19","10","2","109","2.2","3.6","108.356","3.125","410.952","380.579"
"1","19","11","5","121","1.7","5.2","121.743","2.775","462.382","430.893"
"1","19","12","6","148","1.7","5.2","150.769","3.357","571.259","537.332"
"1","19","13","4","113","1.7","6.2","112.506","2.553","427.738","397.003"
"1","19","14","3","117","1.1","5.2","116.989","2.087","445.634","414.51"
"1","19","15","0","81","1.1","5.7","79.161","1.346","302.589","274.494"
"1","19","16","1","39","0.6","5.7","38.048","0.039","146.055","121.075"
"1","19","17","0","6","0.6","6.2","5.819","-0.545","22.421","0"
"1","19","18","0","0","0.6","7.7","0","0.6","0","0"
"1","19","19","0","0","0","7.2","0","0","0","0"
"1","19","20","0","0","0","6.2","0","0","0","0"
"1","19","21","0","0","0","6.7","0","0","0","0"
"1","19","22","0","0","-0.6","7.2","0","-0.6","0","0"
"1","19","23","0","0","-0.6","6.7","0","-0.6","0","0"
"1","20","0","0","0","-0.6","6.2","0","-0.6","0","0"
"1","20","1","0","0","-0.6","7.7","0","-0.6","0","0"
"1","20","2","0","0","-0.6","7.2","0","-0.6","0","0"
"1","20","3","0","0","-0.6","6.7","0","-0.6","0","0"
"1","20","4","0","0","-0.6","7.2","0","-0.6","0","0"
"1","20","5","0","0","-1.1","8.2","0","-1.1","0","0"
"1","20","6","0","0","-0.6","6.7","0","-0.6","0","0"
"1","20","7","0","3","-0.6","6.7","2.91","-1.777","11.268","0"
"1","20","8","0","42","-0.6","7.2","44.419","-1.069","171.525","146.052"
"1","20","9","0","123","-0.6","6.7","130.034","0.367","499.104","466.804"
"1","20","10","1","201","-0.6","6.2","213.682","1.972","814.565","774.825"
"1","20","11","0","246","-0.6","8.2","259.67","2.282","988.644","944.437"
"1","20","12","0","246","0","7.2","256.792","3.152","974.075","930.251"
"1","20","13","1","246","0","8.2","259.036","2.912","983.561","939.487"
"1","20","14","1","227","0","9.3","242.65","2.451","923.132","880.636"
"1","20","15","1","161","-0.6","7.2","173.643","1.219","663.999","627.916"
"1","20","16","1","74","-0.6","7.2","81.264","-0.311","312.618","284.317"
"1","20","17","0","10","-0.6","7.2","9.698","-1.535","37.524","14.58"
"1","20","18","0","0","0","6.2","0","0","0","0"
"1","20","19","0","0","0","6.2","0","0","0","0"
"1","20","20","0","0","0","7.7","0","0","0","0"
"1","20","21","0","0","0","5.7","0","0","0","0"
"1","20","22","0","0","-0.6","5.2","0","-0.6","0","0"
"1","20","23","0","0","-0.6","4.6","0","-0.6","0","0"
"1","21","0","0","0","-1.1","4.6","0","-1.1","0","0"
"1","21","1","0","0","-1.1","3.6","0","-1.1","0","0"
"1","21","2","0","0","-1.1","3.1","0","-1.1","0","0"
"1","21","3","0","0","-1.1","3.6","0","-1.1","0","0"
"1","21","4","0","0","-1.1","3.6","0","-1.1","0","0"
"1","21","5","0","0","-1.1","4.1","0","-1.1","0","0"
"1","21","6","0","0","-1.1","3.6","0","-1.1","0","0"
"1","21","7","0","2","-1.1","4.6","1.94","-2.623","7.539","0"
"1","21","8","0","44","-1.1","6.2","46.804","-1.585","181.123","155.463"
"1","21","9","0","119","-1.1","6.7","124.725","-0.22","479.909","448.034"
"1","21","10","167","149","-0.6","7.2","270.508","2.626","1018.87","973.861"
"1","21","11","677","125","0.6","8.2","647.226","9.171","2371.71","2282.828"
"1","21","12","826","84","1.1","8.2","736.178","11.297","2677.25","2576.3"
"1","21","13","657","134","1.7","8.2","654.964","10.797","2386.242","2296.804"
"1","21","14","551","132","2.8","8.8","525.545","9.607","1913.679","1841.397"
"1","21","15","411","95","2.8","7.7","335.196","7.263","1211.324","1161.024"
"1","21","16","139","63","2.2","7.7","126.879","3.326","455.841","424.495"
"1","21","17","5","11","1.7","9.3","11.689","0.972","43.549","20.495"
"1","21","18","0","0","2.2","11.3","0","2.2","0","0"
"1","21","19","0","0","3.3","11.3","0","3.3","0","0"
"1","21","20","0","0","3.9","11.3","0","3.9","0","0"
"1","21","21","0","0","4.4","10.3","0","4.4","0","0"
"1","21","22","0","0","5","8.2","0","5","0","0"
"1","21","23","0","0","5","7.7","0","5","0","0"
"1","22","0","0","0","5.6","7.2","0","5.6","0","0"
"1","22","1","0","0","5.6","6.2","0","5.6","0","0"
"1","22","2","0","0","5.6","4.6","0","5.6","0","0"
"1","22","3","0","0","6.1","6.2","0","6.1","0","0"
"1","22","4","0","0","3.9","8.2","0","3.9","0","0"
"1","22","5","0","0","2.8","7.2","0","2.8","0","0"
"1","22","6","0","0","2.8","9.3","0","2.8","0","0"
"1","22","7","0","1","2.2","8.2","0.97","1.16","3.71","0"
"1","22","8","1","16","2.8","6.7","15.44","1.837","58.684","35.351"
"1","22","9","12","57","2.2","8.2","60.019","2.021","227.383","200.811"
"1","22","10","2","116","2.2","8.2","115.617","2.867","438.984","408.005"
"1","22","11","10","135","2.2","7.2","139.962","3.367","530.121","497.127"
"1","22","12","3","104","2.2","8.8","102.28","2.715","388.627","358.732"
"1","22","13","4","218","1.7","5.2","227.454","4.804","856.604","815.809"
"1","22","14","203","162","2.8","7.2","314.547","6.844","1165.225","1116.222"
"1","22","15","38","113","2.2","6.2","139.837","3.737","525.604","492.712"
"1","22","16","4","53","1.7","6.2","54.639","1.536","207.964","181.776"
"1","22","17","0","12","1.1","5.2","11.638","-0.039","44.747","21.671"
"1","22","18","0","0","1.1","4.6","0","1.1","0","0"
"1","22","19","0","0","0.6","4.6","0","0.6","0","0"
"1","22","20","0","0","0.6","3.1","0","0.6","0","0"
"1","22","21","0","0","0","3.6","0","0","0","0"
"1","22","22","0","0","0","4.1","0","0","0","0"
"1","22","23","0","0","-0.6","3.6","0","-0.6","0","0"
"1","23","0","0","0","-1.1","3.1","0","-1.1","0","0"
"1","23","1","0","0","-1.1","3.1","0","-1.1","0","0"
"1","23","2","0","0","-1.1","3.1","0","-1.1","0","0"
"1","23","3","0","0","-2.8","2.1","0","-2.8","0","0"
"1","23","4","0","0","-2.8","3.1","0","-2.8","0","0"
"1","23","5","0","0","-2.2","2.6","0","-2.2","0","0"
"1","23","6","0","0","-2.8","2.1","0","-2.8","0","0"
"1","23","7","0","0","-3.3","2.6","0","-3.3","0","0"
"1","23","8","17","40","-3.3","2.1","48.346","-4.195","185.47","159.725"
"1","23","9","79","73","-1.7","1.5","117.728","-0.298","444","412.912"
"1","23","10","4","126","-1.1","1.5","127.621","0.943","488.428","456.365"
"1","23","11","202","162","-0.6","2.6","335.203","6.555","1247.112","1195.794"
"1","23","12","117","174","-0.6","3.1","281.759","5.413","1055.93","1009.927"
"1","23","13","130","173","0.6","3.6","288.141","6.289","1075.045","1028.524"
"1","23","14","235","163","0","4.1","346.434","6.588","1284.452","1232.06"
"1","23","15","5","96","-1.7","3.6","97.584","-0.334","375.196","345.586"
"1","23","16","38","54","-1.7","4.1","70.328","-1.631","265.322","237.988"
"1","23","17","4","8","-2.8","2.1","8.474","-4.564","32.217","9.37"
"1","23","18","0","0","-3.3","2.1","0","-3.3","0","0"
"1","23","19","0","0","-3.9","2.1","0","-3.9","0","0"
"1","23","20","0","0","-4.4","2.1","0","-4.4","0","0"
"1","23","21","0","0","-4.4","2.1","0","-4.4","0","0"
