"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","AKRON, OH"
"Lat (deg N):","40.92"
"Long (deg W):","81.43"
"Elev (m):","377"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","1","15","119","172","12.8","4.6","257.833","17.349","915.322","873.028"
"5","1","16","73","233","12.6","4.4","265.133","17.204","939.033","896.126"
"5","1","17","23","127","12.4","4.3","127.166","14.132","455.335","423.999"
"5","1","18","7","38","12.2","4.1","36.374","11.696","131.802","107.095"
"5","1","19","0","3","11.1","3.9","2.91","9.606","10.733","0"
"5","1","20","0","0","10","3.8","0","10","0","0"
"5","1","21","0","0","8.9","3.6","0","8.9","0","0"
"5","1","22","0","0","8.2","3.1","0","8.2","0","0"
"5","1","23","0","0","7.4","2.6","0","7.4","0","0"
"5","2","0","0","0","6.7","2.1","0","6.7","0","0"
"5","2","1","0","0","5.9","1.4","0","5.9","0","0"
"5","2","2","0","0","5.2","0.7","0","5.2","0","0"
"5","2","3","0","0","4.4","0","0","4.4","0","0"
"5","2","4","0","0","5","0.9","0","5","0","0"
"5","2","5","1","8","5.5","1.7","7.57","3.408","28.684","5.902"
"5","2","6","1","40","6.1","2.6","38.074","5.125","142.984","118.063"
"5","2","7","10","149","7.4","2.2","145.1","9.427","533.973","500.892"
"5","2","8","6","250","8.7","1.9","244.085","14.017","882.574","841.12"
"5","2","9","6","272","10","1.5","267.555","16.813","955.672","912.331"
"5","2","10","9","310","9.3","2.7","309.253","16.049","1108.541","1061.106"
"5","2","11","7","463","8.5","4","463.199","17.84","1647.023","1583.582"
"5","2","12","1","252","7.8","5.2","245.03","11.852","894.99","853.219"
"5","2","13","3","395","8","4.8","389.865","14.812","1405.353","1349.401"
"5","2","14","91","311","8.1","4.5","388.272","15.418","1395.159","1339.511"
"5","2","15","87","281","8.3","4.1","339.473","14.973","1220.232","1169.68"
"5","2","16","94","228","8.3","4.3","271.081","13.223","975.723","931.856"
"5","2","17","97","137","8.3","4.4","160.887","10.689","571.619","537.683"
"5","2","18","107","35","8.3","4.6","38.962","7.891","126.75","102.139"
"5","2","19","4","7","7.2","4.8","6.789","5.92","25.448","2.725"
"5","2","20","0","0","6.1","5","0","6.1","0","0"
"5","2","21","0","0","5","5.2","0","5","0","0"
"5","2","22","0","0","4.6","5.2","0","4.6","0","0"
"5","2","23","0","0","4.3","5.2","0","4.3","0","0"
"5","3","0","0","0","3.9","5.2","0","3.9","0","0"
"5","3","1","0","0","4.1","4.5","0","4.1","0","0"
"5","3","2","0","0","4.2","3.8","0","4.2","0","0"
"5","3","3","0","0","4.4","3.1","0","4.4","0","0"
"5","3","4","0","0","4.4","3.8","0","4.4","0","0"
"5","3","5","0","10","4.4","4.5","9.467","3.04","35.929","13.014"
"5","3","6","2","41","4.4","5.2","39.154","3.738","147.694","122.682"
"5","3","7","82","152","5.7","6.2","174.975","7.518","637.365","601.909"
"5","3","8","188","206","7","7.2","312.386","10.983","1132.103","1084.019"
"5","3","9","99","335","8.3","8.2","407.485","13.475","1475.523","1417.448"
"5","3","10","556","274","9.6","8.2","793.096","20.492","2783.525","2678.192"
"5","3","11","474","281","10.9","8.2","770.915","21.819","2691.352","2589.826"
"5","3","12","517","324","12.2","8.2","871.179","24.575","3002.812","2888.129"
"5","3","13","597","207","11.5","7.9","807.432","23.317","2798.969","2692.99"
"5","3","14","91","362","10.7","7.5","440.576","17.209","1570.438","1509.424"
"5","3","15","108","243","10","7.2","321.514","14.427","1157.759","1108.964"
"5","3","16","571","153","9.4","7","457.331","15.965","1589.726","1528.105"
"5","3","17","418","92","8.9","6.9","218.12","11.788","715.401","678.092"
"5","3","18","362","39","8.3","6.7","59.575","8.348","159.274","134.039"
"5","3","19","20","7","6.3","5.3","6.789","5.121","25.536","2.811"
"5","3","20","0","0","4.2","4","0","4.2","0","0"
"5","3","21","0","0","2.2","2.6","0","2.2","0","0"
"5","3","22","0","0","1.5","2.9","0","1.5","0","0"
"5","3","23","0","0","0.7","3.3","0","0.7","0","0"
"5","4","0","0","0","0","3.6","0","0","0","0"
"5","4","1","0","0","-0.4","3.6","0","-0.4","0","0"
"5","4","2","0","0","-0.7","3.6","0","-0.7","0","0"
"5","4","3","0","0","-1.1","3.6","0","-1.1","0","0"
"5","4","4","0","0","0.4","3.4","0","0.4","0","0"
"5","4","5","83","15","1.8","3.3","11.622","0.22","44.636","21.562"
"5","4","6","494","42","3.3","3.1","102.752","3.983","275.062","247.53"
"5","4","7","707","67","5.9","4.3","325.638","11.502","1073.229","1026.758"
"5","4","8","801","82","8.5","5.5","550.905","17.881","1903.971","1832.022"
"5","4","9","819","96","11.1","6.7","725.448","22.553","2507.295","2413.156"
"5","4","10","855","118","12.2","6.4","893.768","27.054","3041.162","2924.801"
"5","4","11","928","121","13.3","6","1039.547","31.536","3465.741","3329.975"
"5","4","12","925","117","14.4","5.7","1053.845","33.676","3477.358","3341.039"
"5","4","13","742","178","15.2","6.4","912.246","30.78","3052.202","2935.357"
"5","4","14","795","145","15.9","7","849.452","29.457","2855.646","2747.283"
"5","4","15","407","211","16.7","7.7","514.651","24.317","1764.584","1697.32"
"5","4","16","229","202","15.9","7.7","322.748","20.277","1115.191","1067.574"
"5","4","17","164","130","15.2","7.7","174.769","17.139","592.271","557.862"
"5","4","18","6","30","14.4","7.7","28.873","13.973","103.462","79.293"
"5","4","19","0","6","13.5","7.4","5.819","12.551","21.189","0"
"5","4","20","0","0","12.6","7","0","12.6","0","0"
"5","4","21","0","0","11.7","6.7","0","11.7","0","0"
"5","4","22","0","0","10.9","5.5","0","10.9","0","0"
"5","4","23","0","0","10.2","4.3","0","10.2","0","0"
"5","5","0","0","0","9.4","3.1","0","9.4","0","0"
"5","5","1","0","0","9.6","3.8","0","9.6","0","0"
"5","5","2","0","0","9.8","4.5","0","9.8","0","0"
"5","5","3","0","0","10","5.2","0","10","0","0"
"5","5","4","0","0","10.4","5.4","0","10.4","0","0"
"5","5","5","0","7","10.7","5.5","6.621","9.503","24.436","1.731"
"5","5","6","126","63","11.1","5.7","74.784","11.18","245.836","218.895"
"5","5","7","235","155","12.8","5.2","236.842","16.125","810.492","770.854"
"5","5","8","140","293","14.4","4.6","371.155","21.036","1291.229","1238.64"
"5","5","9","112","333","16.1","4.1","415.103","24.436","1429.463","1372.786"
"5","5","10","99","420","16.5","4.6","510.759","26.326","1745.633","1678.993"
"5","5","11","112","351","16.8","5.2","471.025","25.332","1617.748","1555.24"
"5","5","12","2","179","17.2","5.7","174.217","19.819","613.901","578.992"
"5","5","13","8","392","16.5","5.7","391.238","22.638","1360.79","1306.164"
"5","5","14","7","285","15.7","5.7","282.048","20.149","992.315","948.011"
"5","5","15","4","284","15","5.7","277.32","19.202","979.862","935.886"
"5","5","16","3","240","13.7","4.7","231.771","17.492","825.166","785.162"
"5","5","17","3","141","12.4","3.6","134.145","14.397","483.88","451.917"
"5","5","18","2","27","11.1","2.6","25.736","10.27","94.316","70.319"
"5","5","19","0","6","11.1","2.6","5.819","9.42","21.483","0"
"5","5","20","0","0","11.1","2.6","0","11.1","0","0"
"5","5","21","0","0","11.1","2.6","0","11.1","0","0"
"5","5","22","0","0","11.1","3.1","0","11.1","0","0"
"5","5","23","0","0","11.1","3.6","0","11.1","0","0"
"5","6","0","0","0","11.1","4.1","0","11.1","0","0"
"5","6","1","0","0","11.1","3.9","0","11.1","0","0"
"5","6","2","0","0","11.1","3.8","0","11.1","0","0"
"5","6","3","0","0","11.1","3.6","0","11.1","0","0"
"5","6","4","0","0","11.3","3.3","0","11.3","0","0"
"5","6","5","0","14","11.5","2.9","13.266","10.021","48.849","25.698"
"5","6","6","0","72","11.7","2.6","67.229","11.586","245.85","218.908"
"5","6","7","0","176","11.9","2.8","166.933","14.461","602.697","568.047"
"5","6","8","1","251","12","2.9","241.814","16.654","864.402","823.41"
"5","6","9","0","219","12.2","3.1","210.613","16.195","754.489","716.232"
"5","6","10","1","384","13.3","3.3","375.848","21.003","1317.197","1263.853"
"5","6","11","0","455","14.5","3.4","447.428","24.155","1545.265","1485.038"
"5","6","12","1","460","15.6","3.6","453.723","25.36","1558.162","1497.533"
"5","6","13","1","415","15.8","3.6","407.617","24.541","1405.228","1349.28"
"5","6","14","1","414","15.9","3.6","405.891","24.498","1399.555","1343.776"
