"PVWatts: Hourly PV Performance Data"
"Requested Location:","7393 elyria road medina ohio"
"Location:","MANSFIELD LAHM MUNICIPAL ARPT, OH"
"Lat (deg N):","40.82"
"Long (deg W):","82.52"
"Elev (m):","395"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.07"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","0.22"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","7","18","0","0","0.6","6.5","0","0.6","0","0"
"1","7","19","0","0","0","6.2","0","0","0","0"
"1","7","20","0","0","0.6","6","0","0.6","0","0"
"1","7","21","0","0","0.6","5.7","0","0.6","0","0"
"1","7","22","0","0","0.6","5.5","0","0.6","0","0"
"1","7","23","0","0","0","5.3","0","0","0","0"
"1","8","0","0","0","0","5","0","0","0","0"
"1","8","1","0","0","-2.2","4.8","0","-2.2","0","0"
"1","8","2","0","0","-2.2","4.6","0","-2.2","0","0"
"1","8","3","0","0","-2.8","4.3","0","-2.8","0","0"
"1","8","4","0","0","-3.3","4.1","0","-3.3","0","0"
"1","8","5","0","0","-3.3","3.8","0","-3.3","0","0"
"1","8","6","0","0","-3.3","3.6","0","-3.3","0","0"
"1","8","7","0","1","-3.3","4.1","0.97","-4.978","3.806","0"
"1","8","8","0","41","-3.3","4.6","46.275","-3.925","180.826","155.172"
"1","8","9","1","129","-3.9","5.7","141.742","-2.627","550.78","517.319"
"1","8","10","1","177","-5","6.7","187.313","-2.988","729.052","691.413"
"1","8","11","159","205","-4.4","7.2","345.432","0.058","1321.937","1268.454"
"1","8","12","80","220","-4.4","7.7","300.14","-0.671","1154.862","1106.147"
"1","8","13","205","196","-5","7.7","368.516","-0.283","1411.712","1355.569"
"1","8","14","4","151","-5","7.2","156.54","-3.333","609.987","575.168"
"1","8","15","77","111","-5","6.2","159.359","-3.347","613.033","578.144"
"1","8","16","127","60","-6.7","4.6","120.436","-5.491","448.443","417.259"
"1","8","17","2","6","-6.7","5.2","6.224","-7.857","24.218","1.518"
"1","8","18","0","0","-6.7","5","0","-6.7","0","0"
"1","8","19","0","0","-7.2","4.7","0","-7.2","0","0"
"1","8","20","0","0","-7.8","4.5","0","-7.8","0","0"
"1","8","21","0","0","-8.3","4.2","0","-8.3","0","0"
"1","8","22","0","0","-10","4","0","-10","0","0"
"1","8","23","0","0","-11.1","3.8","0","-11.1","0","0"
"1","9","0","0","0","-12.2","3.5","0","-12.2","0","0"
"1","9","1","0","0","-12.2","3.3","0","-12.2","0","0"
"1","9","2","0","0","-12.8","3.1","0","-12.8","0","0"
"1","9","3","0","0","-12.8","2.8","0","-12.8","0","0"
"1","9","4","0","0","-12.8","2.6","0","-12.8","0","0"
"1","9","5","0","0","-12.8","2.3","0","-12.8","0","0"
"1","9","6","0","0","-12.8","2.1","0","-12.8","0","0"
"1","9","7","0","1","-12.8","2.1","0.97","-15.083","3.965","0"
"1","9","8","70","32","-11.7","1.5","58.968","-12.422","222.588","196.111"
"1","9","9","362","85","-10","2.1","277.407","-4.092","1039.625","994.06"
"1","9","10","482","128","-7.8","3.1","452.971","2.375","1694.084","1629.126"
"1","9","11","325","177","-7.8","4.1","436.877","1.141","1659.979","1596.122"
"1","9","12","355","218","-6.1","3.1","519.937","6.116","1938.004","1864.885"
"1","9","13","190","183","-6.7","2.6","342.072","1.967","1298.118","1245.33"
"1","9","14","232","165","-5.6","3.1","343.349","2.013","1296.458","1243.718"
"1","9","15","321","115","-5.6","5.2","299.926","-0.734","1123.091","1075.256"
"1","9","16","117","45","-6.1","3.1","96.405","-4.768","355.015","325.83"
"1","9","17","0","0","-6.7","2.6","0","-6.7","0","0"
"1","9","18","0","0","-8.9","2.8","0","-8.9","0","0"
"1","9","19","0","0","-8.3","3.1","0","-8.3","0","0"
"1","9","20","0","0","-10","3.3","0","-10","0","0"
"1","9","21","0","0","-9.4","3.6","0","-9.4","0","0"
"1","9","22","0","0","-8.9","3.8","0","-8.9","0","0"
"1","9","23","0","0","-8.9","4","0","-8.9","0","0"
"1","10","0","0","0","-8.3","4.3","0","-8.3","0","0"
"1","10","1","0","0","-8.3","4.5","0","-8.3","0","0"
"1","10","2","0","0","-8.3","4.7","0","-8.3","0","0"
"1","10","3","0","0","-8.3","5","0","-8.3","0","0"
"1","10","4","0","0","-8.3","5.2","0","-8.3","0","0"
"1","10","5","0","0","-6.7","5.5","0","-6.7","0","0"
"1","10","6","0","0","-7.2","5.7","0","-7.2","0","0"
"1","10","7","0","0","-7.2","5.7","0","-7.2","0","0"
"1","10","8","1","34","-7.2","5.7","36.064","-7.925","143.036","118.114"
"1","10","9","4","85","-6.7","5.7","87.792","-6.43","346.114","317.116"
"1","10","10","7","115","-6.7","4.1","118.497","-5.591","465.79","434.226"
"1","10","11","1","179","-6.1","5.2","183.371","-3.841","716.267","678.937"
"1","10","12","2","246","-5","5.2","260.711","-1.145","1006.996","962.302"
"1","10","13","2","184","-5","4.6","189.099","-2.175","733.52","695.772"
"1","10","14","2","169","-5","4.6","175.784","-2.585","682.989","646.456"
"1","10","15","0","109","-4.4","4.6","111.785","-3.338","435.758","404.849"
"1","10","16","0","46","-5","4.6","47.027","-5.405","184.892","159.159"
"1","10","17","0","6","-5","2.6","5.819","-6.81","23.01","0.332"
"1","10","18","0","0","-5","2.9","0","-5","0","0"
"1","10","19","0","0","-5","3.2","0","-5","0","0"
"1","10","20","0","0","-4.4","3.5","0","-4.4","0","0"
"1","10","21","0","0","-5.6","3.9","0","-5.6","0","0"
"1","10","22","0","0","-5.6","4.2","0","-5.6","0","0"
"1","10","23","0","0","-6.7","4.5","0","-6.7","0","0"
"1","11","0","0","0","-6.7","4.8","0","-6.7","0","0"
"1","11","1","0","0","-6.7","5.1","0","-6.7","0","0"
"1","11","2","0","0","-6.7","5.4","0","-6.7","0","0"
"1","11","3","0","0","-6.7","5.8","0","-6.7","0","0"
"1","11","4","0","0","-5.6","6.1","0","-5.6","0","0"
"1","11","5","0","0","-3.9","6.4","0","-3.9","0","0"
"1","11","6","0","0","-3.9","6.7","0","-3.9","0","0"
"1","11","7","0","2","-5","5.2","1.94","-6.422","7.658","0"
"1","11","8","0","34","-5.6","6.2","35.649","-6.286","140.666","115.79"
"1","11","9","1","111","-5","6.2","117.731","-4.221","460.494","429.046"
"1","11","10","1","166","-5","6.7","173.348","-3.246","675.417","639.064"
"1","11","11","0","238","-4.4","6.2","252.362","-1.114","974.676","930.836"
"1","11","12","1","259","-3.9","5.2","275.424","0.351","1057.195","1011.157"
"1","11","13","1","223","-4.4","7.7","233.656","-1.74","904.764","862.742"
"1","11","14","138","183","-4.4","6.7","297.649","-0.462","1139.275","1090.993"
"1","11","15","55","124","-5","6.2","164.472","-3.08","634.798","599.401"
"1","11","16","136","38","-6.7","4.1","93.429","-5.981","341.687","312.782"
"1","11","17","4","4","-8.3","3.6","4.698","-9.813","17.798","0"
"1","11","18","0","0","-8.3","3.9","0","-8.3","0","0"
"1","11","19","0","0","-8.9","4.2","0","-8.9","0","0"
"1","11","20","0","0","-7.8","4.5","0","-7.8","0","0"
"1","11","21","0","0","-7.2","4.9","0","-7.2","0","0"
"1","11","22","0","0","-7.2","5.2","0","-7.2","0","0"
"1","11","23","0","0","-8.3","5.5","0","-8.3","0","0"
"1","12","0","0","0","-8.3","5.8","0","-8.3","0","0"
"1","12","1","0","0","-8.3","6.1","0","-8.3","0","0"
"1","12","2","0","0","-8.3","6.4","0","-8.3","0","0"
"1","12","3","0","0","-8.3","6.8","0","-8.3","0","0"
"1","12","4","0","0","-8.3","7.1","0","-8.3","0","0"
"1","12","5","0","0","-7.2","7.4","0","-7.2","0","0"
"1","12","6","0","0","-6.7","7.7","0","-6.7","0","0"
"1","12","7","0","0","-6.1","4.6","0","-6.1","0","0"
"1","12","8","4","28","-6.7","6.7","28.831","-7.464","113.419","89.062"
"1","12","9","5","86","-6.1","6.2","89.206","-5.825","350.704","321.61"
"1","12","10","8","184","-6.1","5.7","199.162","-3.722","777.104","738.292"
"1","12","11","1","210","-6.1","8.2","219.062","-3.837","855.673","814.902"
"1","12","12","3","215","-6.7","7.2","224.119","-4.126","876.43","835.132"
"1","12","13","2","205","-7.8","9.8","212.88","-5.869","838.493","798.155"
"1","12","14","4","190","-6.1","9.3","201.439","-4.252","788.012","748.932"
"1","12","15","307","118","-5.6","9.9","298.26","-2.603","1127.978","1080.008"
"1","12","16","179","53","-5.6","8.9","127.819","-4.636","466.504","434.924"
"1","12","17","25","6","-5","8.8","10.949","-5.774","36.928","13.996"
"1","12","18","0","0","-5","8.5","0","-5","0","0"
"1","12","19","0","0","-5","8.3","0","-5","0","0"
"1","12","20","0","0","-5","8","0","-5","0","0"
"1","12","21","0","0","-5","7.7","0","-5","0","0"
"1","12","22","0","0","-5.6","7.8","0","-5.6","0","0"
"1","12","23","0","0","-6.7","7.8","0","-6.7","0","0"
"1","13","0","0","0","-8.3","7.9","0","-8.3","0","0"
"1","13","1","0","0","-9.4","7.8","0","-9.4","0","0"
"1","13","2","0","0","-9.4","7.7","0","-9.4","0","0"
"1","13","3","0","0","-9.4","7.6","0","-9.4","0","0"
"1","13","4","0","0","-9.4","7.1","0","-9.4","0","0"
"1","13","5","0","0","-9.4","7.7","0","-9.4","0","0"
"1","13","6","0","0","-8.9","9.3","0","-8.9","0","0"
"1","13","7","0","0","-8.3","10.3","0","-8.3","0","0"
"1","13","8","50","31","-7.8","10.8","51.283","-8.069","192.646","166.761"
"1","13","9","97","80","-6.1","7.7","134.771","-5.146","517.247","484.542"
"1","13","10","124","133","-5.6","10.3","224.414","-3.645","868.207","827.118"
"1","13","11","169","187","-4.4","12.4","330.162","-1.477","1271.327","1219.314"
"1","13","12","147","226","-4.4","6.7","366.704","0.788","1401.283","1345.453"
"1","13","13","231","238","-3.9","7.7","440.336","1.969","1671.887","1607.647"
"1","13","14","681","94","-2.8","8.3","564.531","4.633","2094.288","2015.674"
"1","13","15","531","67","-2.2","9","364.44","2.195","1335.884","1281.993"
"1","13","16","386","36","-2.8","8.3","184.729","-0.901","640.256","604.732"
"1","13","17","25","7","-2.8","7.7","11.934","-3.569","40.442","17.445"
"1","13","18","0","0","-2.8","7.1","0","-2.8","0","0"
"1","13","19","0","0","-2.2","7.1","0","-2.2","0","0"
"1","13","20","0","0","-1.7","7.1","0","-1.7","0","0"
"1","13","21","0","0","-1.1","7.1","0","-1.1","0","0"
"1","13","22","0","0","-1.7","7.4","0","-1.7","0","0"
"1","13","23","0","0","-3.3","7.8","0","-3.3","0","0"
"1","14","0","0","0","-3.9","8.1","0","-3.9","0","0"
"1","14","1","0","0","-4.4","7.4","0","-4.4","0","0"
"1","14","2","0","0","-4.4","6.9","0","-4.4","0","0"
"1","14","3","0","0","-4.4","6.2","0","-4.4","0","0"
"1","14","4","0","0","-4.4","6.9","0","-4.4","0","0"
"1","14","5","0","0","-3.3","7.5","0","-3.3","0","0"
"1","14","6","0","0","-3.3","8.2","0","-3.3","0","0"
"1","14","7","0","1","-4.4","6.7","0.97","-5.608","3.816","0"
"1","14","8","16","35","-3.9","9.3","43.44","-4.306","166.494","141.118"
"1","14","9","39","108","-2.8","7.2","137.178","-1.769","526.496","493.584"
"1","14","10","0","134","-1.7","8.8","135.026","-0.746","520.697","487.914"
"1","14","11","7","109","-1.7","7.7","110.676","-1.023","427.056","396.336"
"1","14","12","10","183","-2.2","9.8","192.387","-0.595","741.174","703.241"
"1","14","13","5","180","-2.2","8.2","185.963","-0.412","715.971","678.647"
"1","14","14","5","137","-2.2","8.8","140.306","-1.136","541.691","508.436"
"1","14","15","4","95","-1.7","8.8","96.83","-1.272","373.83","344.249"
"1","14","16","1","48","-1.1","8.2","48.735","-1.382","188.251","162.452"
"1","14","17","0","8","-2.8","10.3","7.759","-3.589","30.276","7.465"
"1","14","18","0","0","-3.9","9.9","0","-3.9","0","0"
"1","14","19","0","0","-5.6","9.6","0","-5.6","0","0"
"1","14","20","0","0","-6.1","9.2","0","-6.1","0","0"
"1","14","21","0","0","-5.6","8.9","0","-5.6","0","0"
"1","14","22","0","0","-7.8","8.5","0","-7.8","0","0"
"1","14","23","0","0","-7.8","8.2","0","-7.8","0","0"
"1","15","0","0","0","-7.8","7.8","0","-7.8","0","0"
"1","15","1","0","0","-8.3","7.5","0","-8.3","0","0"
"1","15","2","0","0","-8.3","7.1","0","-8.3","0","0"
"1","15","3","0","0","-8.9","6.8","0","-8.9","0","0"
"1","15","4","0","0","-8.9","6.4","0","-8.9","0","0"
"1","15","5","0","0","-9.4","6.1","0","-9.4","0","0"
"1","15","6","0","0","-10","5.7","0","-10","0","0"
"1","15","7","0","2","-9.4","6.2","1.94","-10.661","7.791","0"
"1","15","8","8","40","-9.4","6.2","45.43","-9.916","180.127","154.486"
"1","15","9","24","101","-9.4","6.7","120.875","-8.596","478.46","446.617"
"1","15","10","30","203","-10","6.7","235.147","-7.23","929.571","886.909"
"1","15","11","59","170","-9.4","6.7","222.273","-6.711","876.573","835.272"
"1","15","12","65","133","-10","5.7","185.346","-7.688","733.891","696.135"
"1","15","13","4","190","-9.4","5.2","196.353","-6.785","776.242","737.452"
"1","15","14","0","152","-9.4","6.2","153.691","-7.799","610.199","575.376"
"1","15","15","2","103","-8.9","5.2","104.663","-8.104","415.857","385.379"
"1","15","16","0","48","-9.4","5.7","48.146","-9.755","192.677","166.791"
"1","15","17","0","7","-8.9","4.1","6.789","-10.362","27.235","4.48"
"1","15","18","0","0","-8.9","4","0","-8.9","0","0"
"1","15","19","0","0","-9.4","3.9","0","-9.4","0","0"
"1","15","20","0","0","-10","3.8","0","-10","0","0"
"1","15","21","0","0","-8.9","3.6","0","-8.9","0","0"
"1","15","22","0","0","-10.6","3.5","0","-10.6","0","0"
"1","15","23","0","0","-9.4","3.4","0","-9.4","0","0"
"1","16","0","0","0","-9.4","3.3","0","-9.4","0","0"
"1","16","1","0","0","-9.4","3.2","0","-9.4","0","0"
"1","16","2","0","0","-9.4","3.1","0","-9.4","0","0"
"1","16","3","0","0","-10.6","2.9","0","-10.6","0","0"
"1","16","4","0","0","-12.2","2.8","0","-12.2","0","0"
"1","16","5","0","0","-14.4","2.7","0","-14.4","0","0"
"1","16","6","0","0","-12.8","2.6","0","-12.8","0","0"
"1","16","7","0","1","-12.2","1.5","0.97","-14.77","3.96","0"
"1","16","8","125","42","-11.1","1.5","91.803","-10.758","340.667","311.783"
"1","16","9","114","107","-8.9","2.6","176.224","-5.975","680.382","643.911"
"1","16","10","6","133","-8.9","4.1","137.298","-7.18","543.366","510.074"
"1","16","11","3","216","-9.4","5.2","226.46","-6.281","893.455","851.723"
"1","16","12","3","220","-9.4","5.7","228.9","-6.288","903.137","861.156"
"1","16","13","6","206","-6.1","5.7","215.889","-3.22","840.988","800.587"
"1","16","14","6","192","-6.7","7.2","203.692","-4.451","797.396","758.084"
"1","16","15","3","136","-7.2","6.7","143.767","-5.838","565.946","532.14"
"1","16","16","2","58","-7.2","6.2","60.786","-7.272","240.444","213.61"
"1","16","17","0","11","-7.8","7.7","10.668","-8.707","42.513","19.478"
"1","16","18","0","0","-7.8","7.6","0","-7.8","0","0"
"1","16","19","0","0","-7.8","7.5","0","-7.8","0","0"
"1","16","20","0","0","-7.8","7.5","0","-7.8","0","0"
"1","16","21","0","0","-7.8","7.4","0","-7.8","0","0"
"1","16","22","0","0","-7.8","7.3","0","-7.8","0","0"
"1","16","23","0","0","-7.8","7.2","0","-7.8","0","0"
"1","17","0","0","0","-7.8","7.2","0","-7.8","0","0"
"1","17","1","0","0","-7.8","7.1","0","-7.8","0","0"
"1","17","2","0","0","-5.6","7","0","-5.6","0","0"
"1","17","3","0","0","-5","6.9","0","-5","0","0"
"1","17","4","0","0","-2.8","6.9","0","-2.8","0","0"
"1","17","5","0","0","-2.2","6.8","0","-2.2","0","0"
"1","17","6","0","0","-1.7","6.7","0","-1.7","0","0"
"1","17","7","0","2","-1.7","7.2","1.94","-2.833","7.545","0"
"1","17","8","0","51","-1.7","7.2","58.745","-1.947","227.677","201.098"
"1","17","9","1","131","-1.7","6.2","141.401","-0.475","544.539","511.219"
"1","17","10","1","236","-1.7","5.7","258.438","1.842","985.729","941.598"
"1","17","11","1","263","-1.7","5.7","281.391","2.427","1070.651","1024.249"
"1","17","12","0","286","-2.2","8.2","305.129","1.394","1166.103","1117.075"
"1","17","13","0","277","-2.2","6.7","295.922","1.799","1128.978","1080.98"
"1","17","14","1","230","-2.8","6.2","246.137","0.537","944.015","900.978"
"1","17","15","1","158","-3.9","5.2","169.526","-1.701","656.257","620.357"
"1","17","16","1","81","-3.9","5.7","90.52","-3.388","352.751","323.614"
"1","17","17","0","13","-5.6","7.2","12.608","-6.487","49.79","26.621"
"1","17","18","0","0","-6.7","7.1","0","-6.7","0","0"
"1","17","19","0","0","-7.8","7","0","-7.8","0","0"
"1","17","20","0","0","-7.8","7","0","-7.8","0","0"
"1","17","21","0","0","-7.8","6.9","0","-7.8","0","0"
"1","17","22","0","0","-7.8","6.8","0","-7.8","0","0"
"1","17","23","0","0","-7.2","6.7","0","-7.2","0","0"
"1","18","0","0","0","-7.2","6.7","0","-7.2","0","0"
"1","18","1","0","0","-7.2","6.6","0","-7.2","0","0"
"1","18","2","0","0","-7.2","6.5","0","-7.2","0","0"
"1","18","3","0","0","-7.2","6.4","0","-7.2","0","0"
"1","18","4","0","0","-7.2","6.4","0","-7.2","0","0"
"1","18","5","0","0","-7.2","6.3","0","-7.2","0","0"
"1","18","6","0","0","-7.2","6.2","0","-7.2","0","0"
"1","18","7","0","2","-7.2","7.7","1.94","-8.284","7.716","0"
"1","18","8","0","42","-7.2","6.7","45.14","-7.693","179.141","153.52"
"1","18","9","0","118","-7.8","7.2","124.154","-6.98","491.285","459.158"
"1","18","10","0","187","-5","6.7","196.041","-2.864","762.697","724.239"
"1","18","11","0","228","-5","8.8","237.875","-2.586","924.382","881.854"
"1","18","12","1","248","-4.4","8.2","259.552","-1.513","1004.094","959.478"
"1","18","13","1","252","-3.3","7.2","265.69","-0.021","1021.429","976.351"
"1","18","14","0","202","-3.3","7.2","210.902","-0.878","813.745","774.026"
"1","18","15","1","129","-2.2","7.2","133.558","-1.052","515.599","482.931"
"1","18","16","0","64","-2.2","6.2","66.862","-2.174","259.381","232.167"
"1","18","17","0","15","-1.1","5.2","14.548","-2.172","56.435","33.144"
"1","18","18","0","0","-1.7","5.4","0","-1.7","0","0"
"1","18","19","0","0","-3.3","5.5","0","-3.3","0","0"
"1","18","20","0","0","-5.6","5.7","0","-5.6","0","0"
"1","18","21","0","0","-7.2","5.8","0","-7.2","0","0"
"1","18","22","0","0","-7.8","6","0","-7.8","0","0"
"1","18","23","0","0","-6.1","6.1","0","-6.1","0","0"
"1","19","0","0","0","-6.1","6.3","0","-6.1","0","0"
"1","19","1","0","0","-5.6","6.4","0","-5.6","0","0"
"1","19","2","0","0","-5.6","6.6","0","-5.6","0","0"
"1","19","3","0","0","-5.6","6.7","0","-5.6","0","0"
"1","19","4","0","0","-6.1","6.9","0","-6.1","0","0"
"1","19","5","0","0","-8.9","7","0","-8.9","0","0"
"1","19","6","0","0","-8.3","7.2","0","-8.3","0","0"
"1","19","7","0","2","-8.9","9.3","1.94","-9.847","7.765","0"
"1","19","8","0","55","-10","9.3","63.854","-10.134","255.932","228.787"
"1","19","9","1","136","-11.1","9.3","147.006","-10.088","588.971","554.638"
"1","19","10","224","186","-12.2","10.3","350.961","-8.683","1384.857","1329.517"
"1","19","11","689","143","-12.2","13.4","674.625","-5.849","2635.044","2535.809"
"1","19","12","313","253","-12.8","12.4","535.117","-7.459","2114.236","2034.905"
"1","19","13","769","152","-12.2","11.3","759.215","-3.942","2946.133","2833.906"
"1","19","14","442","129","-13.9","11.1","453.444","-9.023","1788.386","1720.333"
"1","19","15","425","106","-15","11","358.412","-11.388","1402.904","1347.026"
"1","19","16","50","67","-17.2","10.8","91.948","-16.768","368.844","339.368"
"1","19","17","12","17","-18.9","10.8","19.868","-19.47","79.505","55.786"
"1","19","18","0","0","-18.9","10.6","0","-18.9","0","0"
"1","19","19","0","0","-20.6","10.6","0","-20.6","0","0"
"1","19","20","0","0","-21.1","10.4","0","-21.1","0","0"
"1","19","21","0","0","-21.7","10.3","0","-21.7","0","0"
"1","19","22","0","0","-22.2","10.2","0","-22.2","0","0"
"1","19","23","0","0","-21.7","10.1","0","-21.7","0","0"
"1","20","0","0","0","-22.2","10","0","-22.2","0","0"
"1","20","1","0","0","-22.2","9.9","0","-22.2","0","0"
"1","20","2","0","0","-22.2","9.7","0","-22.2","0","0"
"1","20","3","0","0","-23.3","9.7","0","-23.3","0","0"
"1","20","4","0","0","-24.4","9.5","0","-24.4","0","0"
"1","20","5","0","0","-27.8","9.5","0","-27.8","0","0"
"1","20","6","0","0","-27.2","9.3","0","-27.2","0","0"
"1","20","7","6","1","-27.8","9.8","2.003","-28.639","6.987","0"
"1","20","8","3","50","-27.8","10.3","56.622","-27.959","242.543","215.668"
"1","20","9","249","129","-27.8","10.8","272.608","-25.391","1127.246","1079.297"
"1","20","10","472","171","-27.2","10.3","499.799","-21.816","2067.759","1990.093"
"1","20","11","200","225","-27.2","10.3","399.134","-22.906","1675.392","1611.039"
"1","20","12","743","139","-26.1","10.3","743.255","-17.66","3051.526","2934.71"
"1","20","13","761","148","-25.6","9.3","751.291","-16.173","3063.366","2946.029"
"1","20","14","869","66","-26.1","7","666.155","-15.895","2690.543","2589.051"
"1","20","15","784","53","-26.7","7.8","490.544","-19.93","1966.842","1892.725"
"1","20","16","578","35","-27.8","7.5","257.112","-24.529","977.528","933.614"
"1","20","17","60","12","-28.9","6.8","29.538","-29.283","111.327","87.01"
"1","20","18","0","0","-29.4","7.1","0","-29.4","0","0"
"1","20","19","0","0","-30","6.9","0","-30","0","0"
"1","20","20","0","0","-30","6.5","0","-30","0","0"
"1","20","21","0","0","-30","6.3","0","-30","0","0"
"1","20","22","0","0","-30","6.8","0","-30","0","0"
"1","20","23","0","0","-28.3","7.2","0","-28.3","0","0"
"1","21","0","0","0","-27.2","7.6","0","-27.2","0","0"
"1","21","1","0","0","-26.1","8.3","0","-26.1","0","0"
"1","21","2","0","0","-25","8.9","0","-25","0","0"
"1","21","3","0","0","-24.4","9.6","0","-24.4","0","0"
"1","21","4","0","0","-23.3","9.2","0","-23.3","0","0"
"1","21","5","0","0","-23.9","9","0","-23.9","0","0"
"1","21","6","0","0","-23.3","9.3","0","-23.3","0","0"
"1","21","7","1","0","-22.8","9.8","0.172","-23.682","0.457","0"
"1","21","8","132","42","-22.2","9.8","92.48","-21.939","357.409","328.174"
"1","21","9","43","110","-21.1","10.3","139.719","-20.217","577.284","543.219"
"1","21","10","372","172","-20.6","11.3","433.707","-16.372","1759.247","1692.159"
"1","21","11","741","116","-18.9","10.3","685.788","-11.098","2735.763","2632.412"
"1","21","12","607","176","-17.2","11.8","679.619","-10.053","2709.144","2606.889"
"1","21","13","1","218","-16.1","10.3","224.581","-13.821","913.493","871.246"
"1","21","14","0","154","-15","10.3","154.665","-13.861","629.225","593.959"
"1","21","15","5","104","-14.4","9.8","106.221","-13.881","431.701","400.88"
"1","21","16","3","51","-13.9","9.8","51.421","-14.112","208.846","182.642"
"1","21","17","0","13","-13.3","9.8","12.322","-14.047","50.165","26.99"
"1","21","18","0","0","-14.4","9.6","0","-14.4","0","0"
"1","21","19","0","0","-13.3","9.4","0","-13.3","0","0"
"1","21","20","0","0","-13.3","9.2","0","-13.3","0","0"
"1","21","21","0","0","-12.2","9","0","-12.2","0","0"
"1","21","22","0","0","-11.7","8.8","0","-11.7","0","0"
"1","21","23","0","0","-12.2","8.6","0","-12.2","0","0"
"1","22","0","0","0","-11.7","8.4","0","-11.7","0","0"
"1","22","1","0","0","-11.1","8.2","0","-11.1","0","0"
"1","22","2","0","0","-11.1","8","0","-11.1","0","0"
"1","22","3","0","0","-11.1","7.8","0","-11.1","0","0"
"1","22","4","0","0","-11.1","7.6","0","-11.1","0","0"
"1","22","5","0","0","-9.4","7.4","0","-9.4","0","0"
"1","22","6","0","0","-8.9","7.2","0","-8.9","0","0"
"1","22","7","0","0","-8.9","7.2","0","-8.9","0","0"
"1","22","8","2","47","-8.3","7.7","51.223","-8.653","203.633","177.531"
"1","22","9","1","126","-7.8","8.2","133.144","-6.909","526.585","493.67"
"1","22","10","2","196","-7.2","8.2","206.631","-5.176","811.509","771.845"
"1","22","11","1","245","-7.2","7.7","257.258","-4.256","1006.624","961.94"
"1","22","12","0","288","-7.2","8.8","304.9","-3.818","1190.916","1141.192"
"1","22","13","1","288","-6.7","8.2","307.257","-3.071","1196.387","1146.51"
"1","22","14","1","247","-6.7","6.7","264.169","-3.235","1029.293","984.005"
"1","22","15","1","167","-6.7","7.7","177.873","-4.897","697.775","660.888"
"1","22","16","0","84","-7.2","6.7","90.62","-6.743","358.241","328.988"
"1","22","17","0","15","-7.2","8.2","14.225","-7.993","56.521","33.228"
"1","22","18","0","0","-7.8","8.2","0","-7.8","0","0"
"1","22","19","0","0","-7.8","8.3","0","-7.8","0","0"
"1","22","20","0","0","-8.9","8.3","0","-8.9","0","0"
"1","22","21","0","0","-9.4","8.4","0","-9.4","0","0"
"1","22","22","0","0","-9.4","8.4","0","-9.4","0","0"
"1","22","23","0","0","-8.9","8.5","0","-8.9","0","0"
"1","23","0","0","0","-8.3","8.5","0","-8.3","0","0"
"1","23","1","0","0","-8.3","8.6","0","-8.3","0","0"
"1","23","2","0","0","-8.3","8.6","0","-8.3","0","0"
"1","23","3","0","0","-8.3","8.7","0","-8.3","0","0"
"1","23","4","0","0","-8.3","8.7","0","-8.3","0","0"
"1","23","5","0","0","-8.3","8.8","0","-8.3","0","0"
"1","23","6","0","0","-8.3","8.8","0","-8.3","0","0"
"1","23","7","0","3","-7.2","7.7","2.91","-8.267","11.574","0"
"1","23","8","0","51","-7.2","9.3","55.785","-7.442","221.16","194.711"
"1","23","9","0","140","-6.7","8.8","149.772","-5.615","589.35","555.008"
"1","23","10","0","227","-6.7","8.2","242.88","-4.136","949.921","906.73"
"1","23","11","1","283","-5.6","8.2","302.814","-2.086","1174.26","1125.004"
"1","23","12","191","265","-5.6","9.3","448.258","-0.396","1722.036","1656.169"
"1","23","13","458","204","-5","8.2","590.742","2.869","2232.482","2148.835"
"1","23","14","357","179","-4.4","7.7","449.49","1.816","1699.74","1634.599"
"1","23","15","29","101","-3.9","7.7","120.253","-2.787","465.145","433.595"
"1","23","16","23","60","-5","8.2","71.773","-4.935","277.588","250.005"
"1","23","17","1","10","-6.1","8.8","9.68","-6.935","38.05","15.097"
"1","23","18","0","0","-7.2","8.7","0","-7.2","0","0"
"1","23","19","0","0","-7.2","8.6","0","-7.2","0","0"
"1","23","20","0","0","-7.8","8.4","0","-7.8","0","0"
"1","23","21","0","0","-7.8","8.3","0","-7.8","0","0"
"1","23","22","0","0","-7.8","8.2","0","-7.8","0","0"
"1","23","23","0","0","-6.1","8.1","0","-6.1","0","0"
"1","24","0","0","0","-6.1","7.9","0","-6.1","0","0"
"1","24","1","0","0","-5.6","7.8","0","-5.6","0","0"
"1","24","2","0","0","-5.6","7.7","0","-5.6","0","0"
"1","24","3","0","0","-5.6","7.6","0","-5.6","0","0"
"1","24","4","0","0","-5","7.4","0","-5","0","0"
"1","24","5","0","0","-3.9","7.3","0","-3.9","0","0"
